protein_name,kingdom,n_residues,n_frames_geo,n_frames_graph,rg,rg_err,ree,ree_err,delta,delta_err,nu,nu_err,A0,A0_err,fragmentation_index,fragmentation_index_std,global_efficiency,global_efficiency_std,avg_clustering,avg_clustering_std,transitivity,transitivity_std,degree_assortativity,degree_assortativity_std
A0A9P4GQU4,Fungi,116,200,50,3.128117084503174,0.0481726930243026,7.41203498840332,0.2094495560356399,0.4048595428466797,0.0132252764529728,0.5304865750176277,0.000939094144147,0.6076065984417057,0.0022775871005942,0.9998275862068964,0.0012068965517241,0.1512265385879818,0.0192143672246838,0.1063769841269841,0.0339889629331122,0.1525931569048163,0.0391608762927354,0.3186035425160294,0.1102372645487588
A0A9P4GUG5,Fungi,182,200,50,3.4277477264404297,0.0561162781505449,7.051658153533936,0.2317240980386897,0.3506418168544769,0.0139600329997753,0.3998097360547027,0.0011349269535771,0.906709915757786,0.004475197901306,0.9994505494505496,0.0038461538461538,0.1370478261882953,0.0209408327431717,0.1072631971203399,0.0294531499564426,0.1509517037997311,0.0301480427836434,0.3625486528827826,0.0905775221562347
A0A9P4LUX0,Fungi,189,203,51,4.125818252563477,0.0652469030930737,9.955074310302734,0.2909686531242274,0.4209636747837066,0.0139628356471153,0.5335444603288659,0.0006265538000601,0.6072365781167074,0.0017018000491875,0.9893142442162052,0.067477780571124,0.1164286599598433,0.0174817209015152,0.1047963891879235,0.0242559550020228,0.1529760186477845,0.0307002427495394,0.3566578919729932,0.0840096190852326
A0A9P4LXH8,Fungi,66,200,50,3.850129365921021,0.0386768478967739,9.774090766906738,0.1961298200657844,0.5767742991447449,0.0139894651977617,0.7113564102842391,0.0022927141692831,0.5557320972119807,0.0044960929293648,0.9442424242424242,0.1086455555893166,0.1356356745454506,0.0182235546445909,0.0169177489177489,0.0231015393336868,0.0331032783836296,0.0489968235693765,0.2336338447821349,0.1491962585251574
A0A9P4N491,Fungi,107,200,50,3.205515146255493,0.0465832974347932,7.741884231567383,0.2029466850614152,0.4394448399543762,0.0138504764817561,0.5684917539212014,0.0005293063475605,0.5634509978282587,0.0011730823515521,0.9925233644859812,0.0510181086503034,0.1489288360910484,0.0179197025895579,0.0834999258270286,0.0311928619236322,0.1244525391884034,0.0384185165959196,0.318027799227482,0.1050952773255049
A0A9P4PDX3,Fungi,139,200,50,3.387980937957764,0.0497998648341324,8.138408660888672,0.2102108798484012,0.4255558252334595,0.0135673118263645,0.5387099472111979,0.0004321783842241,0.5759644436076797,0.001038854373558,0.9989928057553956,0.0053856020927231,0.1401448194241061,0.0196229685019364,0.1067977514092621,0.030128242292484,0.1504841780667336,0.035455676852534,0.3318993114717243,0.0974274544832711
A0A9P4SD42,Fungi,109,200,50,4.63629961013794,0.055835533777929,11.706229209899902,0.2554565501079496,0.5095411539077759,0.0141643777800956,0.65420934978729,0.0020748776380793,0.5819844266847114,0.0048237841282409,0.9838532110091742,0.0640774298045159,0.1173577576944376,0.0074823850790137,0.0404255133245959,0.0253443608436533,0.0736316061852021,0.0508508009847626,0.3386691597407941,0.1016964874504208
A0A9P4SIE6,Fungi,83,200,50,2.517939329147339,0.0370333947593643,5.836341381072998,0.1676005002975844,0.4047256410121918,0.0139553968464391,0.5260443438024235,0.0008856374863707,0.5946067623174498,0.0019293067640175,0.998313253012048,0.0086914162876488,0.1858225625328184,0.0239602878629388,0.107058850119091,0.0383453217275265,0.152133889097383,0.0439734123809878,0.320919159703717,0.1011003783790576
A0A9P4VNQ9,Fungi,243,203,51,4.381756782531738,0.0746015371417038,9.446174621582031,0.3232714952734878,0.390245646238327,0.0139646533456867,0.4753390496600375,0.0009686585953126,0.7344565749520998,0.003332868294996,0.9992737835875092,0.0032296451377696,0.1071968199889592,0.0166421852270027,0.1054646475125778,0.0243343209895297,0.1526767089202453,0.0248511014285397,0.3836206718530591,0.0845408353303897
A0A9P4X5C2,Fungi,77,200,50,2.5077712535858154,0.0355397947418353,5.97661018371582,0.1613524323107172,0.4272154867649078,0.014092841934118,0.5436099876111835,0.0007319752980774,0.5800070586353532,0.0015285743254376,0.9958441558441558,0.0222589976993543,0.1969600960428118,0.0223271089272089,0.1115928674500103,0.0448228369699052,0.1488890184004413,0.0532212458853876,0.2494179375686685,0.1297010477719292
A0A9P4X6N6,Fungi,141,200,50,4.808011054992676,0.0550297197518795,11.92956829071045,0.2648248673012542,0.5135509967803955,0.013087000018707,0.639607042069612,0.0007463034928369,0.5412384156345782,0.0017131761476863,0.9914893617021276,0.0479550113599346,0.1072762707833851,0.0072351131545256,0.0678601721367678,0.0267072376903425,0.1193590180549026,0.0429653327892035,0.3854295988770956,0.1101478084684372
A0A9P4XJC1,Fungi,194,203,51,3.7398366928100586,0.0626677582489772,8.760921478271484,0.2574805962047333,0.394951581954956,0.0133370610152807,0.5104642872882497,0.0002588043955253,0.6001608837396518,0.0006966010419403,0.9996967859308672,0.0015852422823284,0.1316633040849616,0.0186736438215746,0.1493490304587939,0.0279859154036936,0.1921165980321026,0.0303491192706753,0.340069574881972,0.0778665862989648
A0A9P4YCB6,Fungi,56,200,50,2.0157840251922607,0.0304680558336192,4.791507244110107,0.1303908937792808,0.3987166583538055,0.0132899528993552,0.5236886520464503,0.0012074198074353,0.591791395323464,0.0023480928082951,0.9992857142857144,0.0049999999999999,0.2386867211622848,0.0393276985536723,0.1031454081632653,0.0526734409541521,0.1395237196784625,0.0519272405112574,0.2640420693829484,0.1263501562922698
A0A9P5BZN5,Fungi,164,200,50,3.743731737136841,0.0627843226240837,8.638457298278809,0.2505616488393732,0.3969563245773315,0.0139395201286051,0.5146935590880812,0.0003715066235687,0.6452530560968469,0.0010360438397782,0.9995121951219512,0.0020551584812625,0.1229838701319711,0.0190771891864995,0.1127027593003202,0.029562863322713,0.1587892579318721,0.0398497984710827,0.3323233301126673,0.088564839218478
A0A9P5F2C1,Fungi,73,200,50,2.4131882190704346,0.0328242922583602,5.629417896270752,0.1472214706594635,0.4232177734375,0.0134067565679759,0.5313137438801331,0.0008852204465134,0.5990668974986311,0.0018787249523067,0.9928767123287672,0.0361643835616438,0.198434070392687,0.0247371052492825,0.1162028701891715,0.0475931018469562,0.1570415774711562,0.0560762954621133,0.2921422484588288,0.110245561593227
A0A9P5GIB5,Fungi,50,200,50,1.913074851036072,0.0273969519598881,4.551481246948242,0.1408878951463374,0.42516028881073,0.0140392753970031,0.5375229432825125,0.0019406771160227,0.571590113758844,0.0035341281424453,0.998,0.011489125293076,0.2490340228348798,0.0327937753704383,0.0928749206349206,0.0533478437970354,0.1311193096698161,0.064432761132364,0.2667547991155026,0.1267162090527907
A0A9P5GMR7,Fungi,132,200,50,3.217228889465332,0.0482101784313682,7.400661468505859,0.2123032685720943,0.3846658766269684,0.0131927601593466,0.5069518257992142,0.0004169806154579,0.6406349915960627,0.0010964096667275,0.999090909090909,0.0063636363636363,0.1529342573284011,0.0210761911598003,0.1233475228475228,0.0333494974670717,0.1701568768248156,0.0398357332990633,0.3443464372562406,0.0962553167371836
A0A9P5GYU3,Fungi,140,200,50,3.261759042739868,0.0486291813258393,7.548250675201416,0.2153100247448615,0.3875925540924072,0.0131722283220946,0.5082848725808148,0.000560680693365,0.6259467292614944,0.0014609570853874,0.999,0.0045197977198732,0.1439079594847578,0.0153657452800258,0.1173453823953823,0.0298672152881695,0.164477547107807,0.0314504683733354,0.3412676783352299,0.0875799705050774
A0A9P5IUM0,Fungi,178,200,50,3.5298502445220947,0.0560327683849054,8.253390312194824,0.2505254025496539,0.3872127532958984,0.0123954766554358,0.4949399296028249,0.0007983203593865,0.6332076200281852,0.0022194061993245,0.9985393258426968,0.006134666829087,0.1313418642622385,0.021223132669087,0.1210865208449477,0.0301597091911028,0.1698854605986405,0.0338980735615171,0.3511627454911571,0.0804065350386322
A0A9P5UD22,Fungi,95,200,50,2.7600433826446533,0.0395950380650079,6.53727912902832,0.1864886947514386,0.4030339121818542,0.0131033751230247,0.5345490169603943,0.0005480370315183,0.5887273892154937,0.0012257674125696,0.9985263157894736,0.0078799862198791,0.176296806769356,0.0227938625639795,0.1203686337054758,0.0400927880517255,0.15815109033637,0.0439420781250721,0.2898679557432612,0.108456869495143
A0A9P6IVK6,Fungi,135,200,50,3.4950075149536133,0.0532878579378818,8.201462745666504,0.2380777185929676,0.4173988997936249,0.0132962454238379,0.5352480312072222,0.0003960010226383,0.6143837675191973,0.0010079346841181,0.9903703703703703,0.0563206574970973,0.1324390674895351,0.0162856719275983,0.098321340388007,0.0318099193886229,0.1462118399400362,0.0304533753806202,0.3540529298943328,0.105605066017042
A0A9P6KDJ8,Fungi,85,200,50,2.587416887283325,0.0379590238463606,6.239098072052002,0.1632663207015969,0.399831086397171,0.0130784357790896,0.5432266017869712,0.0004835020312154,0.5682985372539937,0.0010155165800834,0.9988235294117648,0.006758308995927,0.1883091775821559,0.0278092128917499,0.1181492742551566,0.0424236855444493,0.1656215065061713,0.049992361772378,0.3390926321306788,0.1351752269718155
A0A9P6KPS4,Fungi,97,200,50,2.8014397621154785,0.0438288491559516,6.678285121917725,0.1854865944225042,0.4383787512779236,0.0138066606180442,0.5470408072196854,0.0007453959743134,0.5625949154002488,0.0016045181235359,0.9993814432989692,0.0043298969072164,0.1831310598172892,0.0277415138925087,0.1253937013730828,0.0372215976569948,0.1678805338228656,0.043260999964473,0.2997781246930243,0.1032135271685519
A0A9P6M1I2,Fungi,64,200,50,2.250370979309082,0.0306963463459209,5.203388690948486,0.1469607671133145,0.4331875741481781,0.0131871588431795,0.5291466639595798,0.0020410796701258,0.6036683703089092,0.0042085026436707,0.9890625,0.0478288370781686,0.2084184708447581,0.0240755949538744,0.1054193948412698,0.0361120609593825,0.1511814485402654,0.0506457990595042,0.2960443617186796,0.1213467988978787
A0A9P6MXY7,Fungi,190,203,51,4.036478996276856,0.064679149441473,9.606505393981934,0.2609596503533042,0.382188081741333,0.0132562089879729,0.479351330016446,0.0010743579457877,0.7452192686967974,0.0035586954416756,0.9865841073271414,0.051855094950197,0.1167086896905447,0.0180867460476475,0.0941012215625218,0.021945537429093,0.1408797815607363,0.0295161087867813,0.3604405605997256,0.0792568287012532
A0A9P6QK36,Fungi,133,200,50,3.161513328552246,0.048206646525463,7.347846031188965,0.2162433751345049,0.3616625964641571,0.0131452585537324,0.463622374066113,0.0018691076728492,0.7416341726175156,0.0056630911489786,0.9966917293233082,0.0231578947368421,0.1520985273276982,0.0240189347068436,0.1028175199904523,0.0310761464331351,0.150873707785572,0.0379739483862851,0.3440867435094833,0.1079182234576367
A0A9P6R1U5,Fungi,77,200,50,2.4533634185791016,0.0389130851973623,5.573678016662598,0.1665196359381528,0.3839172720909118,0.0133900369131716,0.4987165732355636,0.0015451514197013,0.6627152352910392,0.0036624796336764,0.9974025974025974,0.0110198459405695,0.1887982446270909,0.0287288587486373,0.0989756751185322,0.0454958978691603,0.1428240624108351,0.0563362020656616,0.2906368656092847,0.1007036934466991
A0A9P6SVR1,Fungi,220,203,51,3.704168081283569,0.0601149522546061,7.995656967163086,0.2600799930138107,0.3529091477394104,0.0130528275524189,0.426478108807305,0.0005414079223513,0.8085991149951988,0.0019934997003154,0.9945632798573976,0.0359267382327969,0.1213026207061115,0.01962434363437,0.1199770624503244,0.0231977947173933,0.1717708230307202,0.0302479636232857,0.3720694210747171,0.0838546053728019
A0A9P6WA20,Fungi,254,203,51,4.439807415008545,0.0709130272231123,10.68708610534668,0.2985785057155901,0.3763024806976318,0.0131811750602928,0.4862105792393665,0.0005553413202218,0.6931472617540294,0.0018228441228048,0.9983788791106994,0.0114630557394762,0.1043508884000787,0.0178038611767358,0.1174026040862539,0.0216601376428672,0.1646823709355181,0.0282855218099874,0.3576778468454452,0.0726968955370975
A0A9P6XL98,Fungi,66,200,50,2.266315698623657,0.0317587651371017,5.344462394714356,0.144918347693216,0.4359514713287353,0.0132749117427929,0.5464214137099547,0.0009523918537634,0.5648658801849354,0.0018579757845294,0.9963636363636362,0.0164754875382644,0.2090478305276957,0.0233529765810035,0.1006881805063623,0.0440374504980939,0.1445526051932329,0.0508138213468738,0.3106363023443251,0.1367653316510996
A0A9P7BXV2,Fungi,67,200,50,2.196199417114258,0.0319929941403586,5.057933330535889,0.1470043300959354,0.4151275157928467,0.0142059904173016,0.5054536591819427,0.0017547590616818,0.6212860869975275,0.0037581468847893,0.9994029850746268,0.0041791044776119,0.2132987319041161,0.0262152231363422,0.1051866856195214,0.0419791994339876,0.1453365927848736,0.049241626623219,0.2732334868871617,0.1186892816959232
A0A9P7BYR1,Fungi,84,200,50,2.55741548538208,0.0389875755374204,6.201789379119873,0.1729867326673614,0.4068442583084106,0.0140361386178027,0.5438916231062333,0.0009392254978938,0.5626315641519387,0.0019471444360652,0.9952380952380953,0.0128218209693678,0.1939675442847164,0.024227122992827,0.1194652133580705,0.045553641886448,0.1589267688281491,0.0462956337232058,0.2811076953415886,0.1213078306484178
A0A9P7C2J5,Fungi,134,200,50,3.412083148956299,0.0523433259893285,7.955754280090332,0.2251292120647961,0.4233323037624359,0.0142961667607043,0.540104594945143,0.0007723802390483,0.5896727457834273,0.0018847893410247,0.9998507462686568,0.0010447761194029,0.1481311662985759,0.0227342864496313,0.1174076479076478,0.0369597276142173,0.1610888494699162,0.039438621986604,0.3217027674311055,0.088383601639541
A0A9P7EI77,Fungi,156,200,50,3.4284584522247314,0.0504031548237174,8.05433177947998,0.2254441333168695,0.3835252523422241,0.0134493965346143,0.5059603076383311,0.0004636126886908,0.628124070243291,0.0012427430178181,0.9993589743589744,0.0044871794871794,0.1379746664016962,0.0244734981134336,0.1083062678062678,0.0319442033181679,0.1526549347530149,0.0351394068813587,0.3533318109457509,0.0782165718190146
A0A9P7G3R3,Fungi,216,203,51,4.22482442855835,0.0664395852786123,9.73946475982666,0.2507801702118613,0.387518972158432,0.0134401301719053,0.5028605635139703,0.0002711574490521,0.6650852230563281,0.0008270634681567,0.9995461147421932,0.0018911280551924,0.1063600589912946,0.015171765102185,0.1117440354368458,0.0272494501499945,0.1592276309402398,0.0331219754231731,0.3700341243647184,0.0700891959738733
A0A9P7K724,Fungi,235,203,51,3.7763442993164062,0.0649163747928908,8.223719596862793,0.2582398378119372,0.3088535964488983,0.0134671268653599,0.3671416334501787,0.0007435739368634,1.041513686770409,0.0035428141187114,0.9818105965790572,0.0729930970098917,0.1173839756366307,0.019983459245015,0.1080361246318692,0.0236491864045926,0.1567288561228613,0.0266873693006997,0.3908267953163613,0.0823675834444034
A0A9P7KBX4,Fungi,163,200,50,3.6236841678619385,0.0588982525361489,8.434566497802734,0.2473297442018608,0.4073662161827087,0.0137723393856306,0.5166641610988362,0.0006720120026022,0.6196558155913907,0.0017977228165559,0.9996319018404908,0.0019048067111975,0.1328430131764149,0.0197555734671213,0.1062014801830752,0.0277212798944027,0.1485496758190874,0.0311949647971433,0.3349331090200917,0.0842599202367364
A0A9P7KI91,Fungi,148,200,50,3.395549297332764,0.0513159122631784,7.373002529144287,0.2351110862199828,0.3900877237319946,0.0136530564286462,0.4671658959074359,0.0023778495467508,0.7444547559229004,0.0074206555760005,0.9970270270270272,0.0129023981213837,0.1397168382984432,0.0181125797652036,0.0998153153153153,0.0262903029730833,0.1486139951555676,0.0346355783645117,0.3736700475111234,0.0743188962466423
A0A9P7QYI3,Fungi,73,200,50,2.38476300239563,0.0336505727940466,5.549378871917725,0.1657111750900168,0.3827833831310272,0.0122307541274006,0.4953173396685893,0.0021851061440078,0.6696853924790079,0.0051563621496936,0.9961643835616438,0.0125669533601969,0.1933583454934468,0.026188421078848,0.0812222222222222,0.0371377709245783,0.1244694744725234,0.0555534055532555,0.3241377095658218,0.1207097332520964
A0A9P7RYP0,Fungi,120,200,50,3.155743360519409,0.0505823463648463,7.558229923248291,0.2127968081681568,0.4055150747299194,0.0138984480247312,0.5388296801014019,0.0005119814208865,0.5823374952638573,0.0012013531928652,0.9983333333333334,0.0057735026918962,0.1544525617189459,0.023960918625494,0.1145189153439153,0.0357392353874735,0.1599617988208706,0.0420526429578992,0.3322970989596376,0.1087189030978005
A0A9P7SBT7,Fungi,58,200,50,2.061636447906494,0.0299070644211998,4.752292633056641,0.133331588981692,0.4160904288291931,0.0133201195061769,0.5267213743080021,0.0014424912831712,0.5883238382098127,0.0028182283082995,0.9979310344827584,0.0122595785066421,0.2318232578540177,0.0319409246434017,0.1019488232074439,0.0432760502879724,0.1442980929589615,0.0559447726997197,0.2746792545047857,0.1298636288800851
A0A9P8E7X1,Fungi,116,200,50,3.101722955703736,0.0419908208777067,7.331995964050293,0.201629646621668,0.4080038368701935,0.013125492735452,0.5286009788858758,0.000501131398885,0.6071405492025386,0.0012141392669297,0.9994827586206896,0.0026765818441827,0.1557043141575956,0.0182634665087841,0.1201194208090759,0.0337216066944161,0.1635495790993475,0.0407157762237988,0.3163847997602885,0.1009370103447973
A0A9P8F0P8,Fungi,155,200,50,3.628950834274292,0.0571943566032899,8.470757484436035,0.2465737308920118,0.4096908569335937,0.0134403096740754,0.5160505134369423,0.0004206136578342,0.6392951307252676,0.0011474593379531,0.998967741935484,0.0072258064516129,0.1300348820220117,0.0151508051527426,0.1034585858585858,0.0272918409037979,0.1496341371360775,0.0337231512146473,0.3211517927827778,0.0967099648874639
A0A9P8J8A0,Fungi,151,200,50,3.3581855297088623,0.0488577774027927,7.795191764831543,0.2238892854990844,0.382311999797821,0.012755580382784,0.4910457483347074,0.0007251906944885,0.6644170991328534,0.0020364635538701,0.9994701986754968,0.0029139072847682,0.1435367249197828,0.0212623592289972,0.1109296465124279,0.0357092512075319,0.156148356097355,0.0422958981415878,0.3536811384716511,0.1052862080305268
A0A9P8M7E0,Fungi,146,200,50,3.3025717735290527,0.0488871832589987,8.04736614227295,0.2107621774856631,0.3766407668590545,0.0125389318837123,0.5047723651319986,0.0010271942477118,0.6285568919401567,0.0027129155129574,0.9945205479452056,0.0345466307203246,0.1443352353825368,0.019638459021634,0.1100127596908418,0.025274688955873,0.1599393105042733,0.0281961014050046,0.3550164526797157,0.0812793562246746
A0A9P8QDE4,Fungi,75,200,50,2.3198373317718506,0.0332284889649494,5.488022327423096,0.1491106441383764,0.41133713722229,0.0132694495112258,0.5284182664705356,0.0007124102751047,0.5732621345468173,0.0014568369784925,0.9925333333333332,0.0503964725396971,0.2162896488743478,0.0311047285431276,0.1447983068783068,0.0520913848868454,0.1884489942759273,0.0554299620037504,0.2939366105764524,0.1095461280092067
A0A9P8UT79,Fungi,219,203,51,4.125654220581055,0.0661296017832264,9.290435791015623,0.2671589019184288,0.378069132566452,0.0131582394275705,0.4816124733713908,0.0003359264669285,0.7082278448099903,0.0010911147299037,0.9995523323484644,0.0022614971690062,0.108940200686811,0.0145267945799908,0.1126577543982862,0.0209379465974502,0.1576962467027717,0.0241457220916201,0.3504531185337602,0.0739986453499178
A0A9P9GYB4,Fungi,139,200,50,3.079723834991455,0.043669205323162,6.987821102142334,0.200118665243813,0.3667544424533844,0.0122243067132497,0.4736204236722346,0.0009435997788196,0.6810813285612786,0.0026572319766585,0.9792805755395684,0.0929995188798214,0.1505920800568137,0.0241825752931506,0.1221323720244583,0.0287510926925175,0.1659829774107818,0.0318382664589928,0.3262203392897079,0.0823714212373963
A0A9P9KQJ5,Fungi,147,200,50,3.3902459144592285,0.0550392407249581,8.00936508178711,0.2507973677337249,0.3774444460868835,0.0140512198138711,0.4887226561890201,0.0005121803312761,0.6864318499979348,0.001476196405651,0.9872108843537416,0.0649314649884107,0.1328422989919463,0.0185366674850949,0.1042891107380903,0.0248604624782911,0.1506471256825984,0.0279463820882777,0.3381830802683496,0.0944018574834067
A0A9Q0F6I0,Plants,98,200,50,4.002914905548096,0.0465721833108408,10.016014099121094,0.2313068779559107,0.4861655533313751,0.0139666131764991,0.6415534297176978,0.0013773818518859,0.5663570163629362,0.0030299736747354,0.976122448979592,0.076295147973718,0.1270917248765905,0.0111203634970837,0.0429645286686103,0.026410097535217,0.075823135278491,0.0407140404402153,0.355032295347168,0.1036488302247908
A0A9Q0LGF0,Protists,91,200,50,2.7666208744049072,0.0387332066626026,6.589141845703125,0.1767473948075521,0.4022863805294037,0.0130457119122346,0.5316266309244435,0.0007632314251203,0.610107060371612,0.0017488836672771,0.9969230769230768,0.0130098009555593,0.1656803782167772,0.0198492483225569,0.0829785452642595,0.0354389078846039,0.1243190549653181,0.0453094627719,0.3029810639014647,0.1109507397795163
A0A9Q0RGF4,Protists,167,200,50,3.283578395843506,0.0527352242455221,7.066370010375977,0.2288494975241133,0.3496935367584228,0.0128781876724447,0.4038260493120713,0.0014707975480938,0.885454195376731,0.0055579474509634,0.998562874251497,0.0060547183998872,0.1346143582985395,0.0203211428699381,0.088630315127321,0.0247391341224837,0.1334194333699287,0.0315290622492514,0.3574175318517028,0.100558576734026
A0A9Q3BFP3,Fungi,112,200,50,2.89331579208374,0.0478039628907354,6.695342540740967,0.1977068202671468,0.3613646626472473,0.0132847477635641,0.4799409141972902,0.0009443979824426,0.6933126196441224,0.0025719099489492,0.9996428571428572,0.0017496355305594,0.1633334685428613,0.0251455682726641,0.1100813620902906,0.0279582207122401,0.1552890642020905,0.0343829773921176,0.3125216682116354,0.0943322486974099
A0A9Q3BHU2,Fungi,140,200,50,3.3234808444976807,0.0531128852962889,7.506839752197266,0.2229446060365612,0.395436018705368,0.0136268179081058,0.5052630875475242,0.0005500879796258,0.6455027339512043,0.0014774982475878,0.987,0.0791367970861926,0.139750812770533,0.0226585385273189,0.1037573490002061,0.0292466109742895,0.1520471405400235,0.0338976548852634,0.3466928128717775,0.0960503660965961
A0A9Q3BXB4,Fungi,80,200,50,2.3557357788085938,0.034612595684732,5.524551868438721,0.160619802072422,0.3859712183475494,0.0125171124602382,0.478712213831912,0.0022393297454874,0.6666329377264442,0.0053775077826638,0.99925,0.003881043674065,0.2008373644607347,0.0359213713546641,0.1034287698412698,0.0416745703430698,0.1468036757830347,0.0470109232730298,0.303931571137529,0.0914065327737536
A0A9Q3C5I1,Fungi,137,200,50,3.327988862991333,0.053506271336235,7.837514877319336,0.2195698741588151,0.3998359739780426,0.0134910344599294,0.520502945936544,0.0003473493256833,0.6153496267471277,0.0008867580701416,0.9989781021897812,0.005464224021084,0.1426673311717647,0.0203855440554811,0.1016061027374896,0.0308713277414666,0.1489117976190351,0.0394941515744752,0.3470189364625303,0.0852692190242394
A0A9Q3D4Z1,Fungi,80,200,50,2.4710912704467773,0.0374598660753915,5.77501106262207,0.1583403993525165,0.3976740539073944,0.0135001824333987,0.5254727079819529,0.0005996117145933,0.5966718764119381,0.0012979297418933,0.99725,0.0158686010725583,0.1907876438012675,0.0282668725448702,0.1007928932178932,0.0402973567899891,0.1437983816750145,0.0513379417991467,0.2963537136824782,0.1138351740238133
A0A9Q3DHK3,Fungi,80,200,50,2.398157119750977,0.0360401284098778,5.630530834197998,0.1526782905711265,0.3898112773895263,0.0135522264156112,0.4948540578302006,0.0018367528786817,0.6425999651060753,0.0042623426025543,0.9985,0.0064420493633625,0.1980074153518328,0.0227286899676428,0.1196124999999999,0.0444648949995618,0.163535368081264,0.049107299260422,0.3014295484974338,0.1297606372194833
A0A9Q3DHK9,Fungi,95,200,50,2.688645601272583,0.0416777161548041,6.371047496795654,0.1729239844392984,0.3978972733020782,0.0143930939755672,0.5257097188378113,0.0008795760386687,0.5916884721176543,0.0019746847248285,0.996842105263158,0.0152177182050536,0.1794892027847843,0.0286716758354835,0.1245791296422875,0.0387440548815473,0.169162226102377,0.0452277778046871,0.3022127856132037,0.1041451335829213
A0A9Q3DNK9,Fungi,78,200,50,2.487565040588379,0.0377441381392278,6.033770561218262,0.1618613470771165,0.4351324439048767,0.0134351804026116,0.5475721312753623,0.0007717647384994,0.562501245795831,0.0015693185058452,0.9987179487179488,0.0073648239058179,0.1942811889063781,0.0259548580120963,0.1064861989861989,0.0483430299485748,0.1448775709551683,0.0477384226586791,0.290700942356752,0.1317978294588568
A0A9Q3E2M0,Fungi,97,200,50,2.8973217010498047,0.0408518317994937,6.754858493804932,0.1893871672410116,0.428896814584732,0.0133455656659653,0.5382593172558758,0.0007409965503823,0.6014063183761501,0.0017029710446548,0.997319587628866,0.0104749573574272,0.1682027844404965,0.0258723920866581,0.0974921973787953,0.042063797163849,0.1397049204880623,0.0488550852989427,0.3289039274977588,0.1232917650330474
A0A9Q3E3F4,Fungi,101,200,50,2.897624254226685,0.0403680449841766,6.792014122009277,0.1728103902531918,0.4196019768714905,0.0128675413785108,0.5270476468079865,0.0007048915263461,0.6136384546561215,0.0016672921519232,0.9996039603960396,0.0019401898952738,0.1664981197986639,0.0211430542297503,0.1024087837355164,0.0349017783119655,0.1560569693516866,0.0445614058434786,0.358330226566396,0.0994798855415085
A0A9Q3EV12,Fungi,97,200,50,2.622065544128418,0.0404888167785845,6.283617973327637,0.1839279702470925,0.3578439950942993,0.0127668915432532,0.4653603965278412,0.0025645456181436,0.708549847766487,0.0068686321312171,0.9993814432989692,0.0032008607621154,0.1782171013118662,0.0232057891842277,0.0901119293078055,0.0285309995253978,0.1375371411179766,0.0365238797263057,0.3299438550204436,0.098080377861378
A0A9Q3EWC4,Fungi,119,200,50,3.0592052936553955,0.0486987910608399,7.304018974304199,0.2284921259662197,0.3600545525550842,0.0130550948543843,0.4857139716621206,0.0014269399590641,0.6951392891894181,0.0039582290276261,0.997310924369748,0.0074102210706045,0.1604258396745132,0.0227759823513874,0.1108651096802357,0.0273315502597898,0.159612956330575,0.0311001177507909,0.3470477906995821,0.0998788852858964
A0A9Q3F144,Fungi,89,200,50,2.69010591506958,0.0434048139277683,6.292864799499512,0.2013989347729193,0.4025951325893402,0.0137595509781211,0.5202005918166381,0.0009390487184769,0.6243292497413552,0.0021856409934876,0.9923595505617978,0.0377661827569361,0.1785748158230359,0.0275588910374794,0.0985216531283947,0.0423576173507552,0.1430024294101344,0.0493669927925793,0.3157100567820302,0.1192500353701635
A0A9Q3F3T9,Fungi,114,200,50,2.643796920776367,0.0352936845419832,6.347006797790527,0.1804617122731201,0.327224999666214,0.0116699123362934,0.4063680194281266,0.0028397913056927,0.8266975512219047,0.0091531742742575,1.0,0.0,0.1695553850022839,0.025656045541637,0.1150335561125034,0.0374042282911015,0.158873725146661,0.0385649947142439,0.3273502745270965,0.0936144237816619
A0A9Q3FD01,Fungi,108,200,50,2.7115044593811035,0.0428798159239772,6.218741416931152,0.2043986271338761,0.3578714430332184,0.0129216347512321,0.4616240276902102,0.0018482022646368,0.7066470063009264,0.0050695292377396,0.9937037037037036,0.0273071238387655,0.1712403133533941,0.0302171999095745,0.1132169312169312,0.0378755437432898,0.1543465216368027,0.0363593233086967,0.3110322681288555,0.093284264739684
A0A9Q3FSG9,Fungi,199,203,51,4.0082197189331055,0.0593044176619379,9.279425621032717,0.2665803675781779,0.3812578022480011,0.0132110708679246,0.4976507963351229,0.0003228937406181,0.6729619381660241,0.0009782588845986,0.9822642624889152,0.085153433210327,0.1119147199413847,0.0154377421346645,0.1073786134383237,0.024507722102035,0.157007396921145,0.0327805996876232,0.3605910849180325,0.074565811545467
A0A9Q3GM62,Fungi,102,200,50,2.914457082748413,0.0428815439447662,6.954799652099609,0.1961947093537518,0.4167168438434601,0.0138209852781818,0.5317419911405962,0.0005347691219692,0.603234418095274,0.0012473848102808,0.9998039215686276,0.0013725490196078,0.166963221746519,0.0217904778307476,0.1000438842203548,0.0285683570635355,0.1432059463376922,0.0389673482531719,0.312007936110835,0.1228219489126941
